Latitude,Longitude,q1,q2,q3,q4,Classification,responseList,Keywords_2,Keywords,Keywords_3,Keywords_Vect
52.28869,-1.54655,3.333333333333333,0.6,0.6666666666666666,0.4,safe,A really nice walk to do in the evening.; The route was short and sweet - only thing is the start of it is very poorly lit after 12am,"[('short sweet', 0.4849), ('evening route', 0.4279), ('lit 12am', 0.3674), ('walk', 0.203), ('really nice', 0.1523)]","[('short', 0.4032), ('evening', 0.3875), ('12am', 0.3024), ('walk', 0.203), ('start', 0.0754)]","[('poorly lit 12am', 0.6791), ('short sweet thing', 0.4918), ('evening route', 0.4279), ('really nice walk', 0.3598), ('thing start', 0.1084)]","[('evening', 0.3875), ('nice walk', 0.3583), ('route', 0.0854), ('thing', 0.0838), ('start', 0.0754)]"
52.28379,-1.54127,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28949,-1.53501,3.5,0.7,0.7,0.5,safe,"Felt very safe due to the high quantity of shops and people; walk though the greenery was pleasant, well-lit and busy because of the daytime","[('greenery pleasant', 0.6085), ('busy daytime', 0.5421), ('high quantity', 0.3215), ('quantity shops', 0.2809), ('walk', 0.2596)]","[('greenery', 0.4771), ('daytime', 0.4502), ('shops', 0.3227), ('high', 0.2614), ('walk', 0.2596)]","[('pleasant lit busy', 0.7051), ('high quantity shops', 0.4905), ('quantity shops', 0.2809), ('high', 0.2614), ('walk', 0.2596)]","[('greenery', 0.4771), ('daytime', 0.4502), ('shops', 0.3227), ('high quantity', 0.3215), ('people', 0.1237)]"
52.29037,-1.53552,3.5,0.7,0.7,0.5,safe,"Felt very safe due to the high quantity of shops and people; walk though the greenery was pleasant, well-lit and busy because of the daytime","[('greenery pleasant', 0.6085), ('busy daytime', 0.5421), ('high quantity', 0.3215), ('quantity shops', 0.2809), ('walk', 0.2596)]","[('greenery', 0.4771), ('daytime', 0.4502), ('shops', 0.3227), ('high', 0.2614), ('walk', 0.2596)]","[('pleasant lit busy', 0.7051), ('high quantity shops', 0.4905), ('quantity shops', 0.2809), ('high', 0.2614), ('walk', 0.2596)]","[('greenery', 0.4771), ('daytime', 0.4502), ('shops', 0.3227), ('high quantity', 0.3215), ('people', 0.1237)]"
52.28623,-1.53647,2.0,0.4,0.4,0.3,unsafe,Walking through the park made me feel uneasy as there is no lighting on the paths.; I don't enjoy walking by the park at night - too many drunk people and too dark,"[('night drunk', 0.4708), ('uneasy lighting', 0.4197), ('park night', 0.4041), ('walking park', 0.2787), ('people', -0.0623)]","[('drunk', 0.3305), ('night', 0.2525), ('park', 0.1516), ('walking', 0.1124), ('lighting', 0.0134)]","[('park feel uneasy', 0.5968), ('night drunk', 0.4708), ('park night', 0.4041), ('walking park', 0.2787), ('lighting', 0.0134)]","[('many drunk people', 0.4058), ('night', 0.2525), ('park', 0.1516), ('lighting', 0.0134), ('paths', 0.0049)]"
52.283,-1.54587,3.333333333333333,0.6,0.6666666666666666,0.4,safe,A really nice walk to do in the evening.; The route was short and sweet - only thing is the start of it is very poorly lit after 12am,"[('short sweet', 0.4849), ('evening route', 0.4279), ('lit 12am', 0.3674), ('walk', 0.203), ('really nice', 0.1523)]","[('short', 0.4032), ('evening', 0.3875), ('12am', 0.3024), ('walk', 0.203), ('start', 0.0754)]","[('poorly lit 12am', 0.6791), ('short sweet thing', 0.4918), ('evening route', 0.4279), ('really nice walk', 0.3598), ('thing start', 0.1084)]","[('evening', 0.3875), ('nice walk', 0.3583), ('route', 0.0854), ('thing', 0.0838), ('start', 0.0754)]"
52.28772,-1.5364,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28663,-1.53679,2.0,0.4,0.4,0.3,unsafe,Walking through the park made me feel uneasy as there is no lighting on the paths.; I don't enjoy walking by the park at night - too many drunk people and too dark,"[('night drunk', 0.4708), ('uneasy lighting', 0.4197), ('park night', 0.4041), ('walking park', 0.2787), ('people', -0.0623)]","[('drunk', 0.3305), ('night', 0.2525), ('park', 0.1516), ('walking', 0.1124), ('lighting', 0.0134)]","[('park feel uneasy', 0.5968), ('night drunk', 0.4708), ('park night', 0.4041), ('walking park', 0.2787), ('lighting', 0.0134)]","[('many drunk people', 0.4058), ('night', 0.2525), ('park', 0.1516), ('lighting', 0.0134), ('paths', 0.0049)]"
52.28714,-1.54876,3.333333333333333,0.6,0.6666666666666666,0.4,safe,A really nice walk to do in the evening.; The route was short and sweet - only thing is the start of it is very poorly lit after 12am,"[('short sweet', 0.4849), ('evening route', 0.4279), ('lit 12am', 0.3674), ('walk', 0.203), ('really nice', 0.1523)]","[('short', 0.4032), ('evening', 0.3875), ('12am', 0.3024), ('walk', 0.203), ('start', 0.0754)]","[('poorly lit 12am', 0.6791), ('short sweet thing', 0.4918), ('evening route', 0.4279), ('really nice walk', 0.3598), ('thing start', 0.1084)]","[('evening', 0.3875), ('nice walk', 0.3583), ('route', 0.0854), ('thing', 0.0838), ('start', 0.0754)]"
52.28418,-1.53214,3.6666666666666665,0.7333333333333333,0.7333333333333333,0.4666666666666666,safe,"I felt very safe on the route as it was well-lit.; Exposed to the public, even at night.; Residential area and away from the drunk public.","[('safe route', 0.6467), ('night residential', 0.492), ('exposed public', 0.4031), ('drunk public', 0.3904), ('away', 0.1918)]","[('safe', 0.5737), ('night', 0.4129), ('public', 0.3926), ('drunk', 0.3402), ('away', 0.1918)]","[('safe route lit', 0.7494), ('away drunk public', 0.4265), ('night', 0.4129), ('exposed public', 0.4031), ('residential', 0.3435)]","[('night', 0.4129), ('public', 0.3926), ('drunk public', 0.3904), ('residential area', 0.3557), ('route', 0.1981)]"
52.28451,-1.53545,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28579,-1.54732,3.333333333333333,0.6,0.6666666666666666,0.4,safe,A really nice walk to do in the evening.; The route was short and sweet - only thing is the start of it is very poorly lit after 12am,"[('short sweet', 0.4849), ('evening route', 0.4279), ('lit 12am', 0.3674), ('walk', 0.203), ('really nice', 0.1523)]","[('short', 0.4032), ('evening', 0.3875), ('12am', 0.3024), ('walk', 0.203), ('start', 0.0754)]","[('poorly lit 12am', 0.6791), ('short sweet thing', 0.4918), ('evening route', 0.4279), ('really nice walk', 0.3598), ('thing start', 0.1084)]","[('evening', 0.3875), ('nice walk', 0.3583), ('route', 0.0854), ('thing', 0.0838), ('start', 0.0754)]"
52.28709,-1.5489,3.333333333333333,0.6,0.6666666666666666,0.4,safe,A really nice walk to do in the evening.; The route was short and sweet - only thing is the start of it is very poorly lit after 12am,"[('short sweet', 0.4849), ('evening route', 0.4279), ('lit 12am', 0.3674), ('walk', 0.203), ('really nice', 0.1523)]","[('short', 0.4032), ('evening', 0.3875), ('12am', 0.3024), ('walk', 0.203), ('start', 0.0754)]","[('poorly lit 12am', 0.6791), ('short sweet thing', 0.4918), ('evening route', 0.4279), ('really nice walk', 0.3598), ('thing start', 0.1084)]","[('evening', 0.3875), ('nice walk', 0.3583), ('route', 0.0854), ('thing', 0.0838), ('start', 0.0754)]"
52.28718,-1.53751,2.0,0.4,0.6,0.4,unsafe,I don't enjoy walking by the park at night - too many drunk people and too dark,"[('night drunk', 0.6594), ('park night', 0.4406), ('walking park', 0.2037), ('don enjoy', 0.1264), ('people', 0.0513)]","[('drunk', 0.526), ('night', 0.3774), ('park', 0.132), ('walking', 0.118), ('don', -0.0177)]","[('park night drunk', 0.7046), ('walking park night', 0.5303), ('people dark', 0.4086), ('park', 0.132), ('walking', 0.118)]","[('many drunk people', 0.6006), ('night', 0.3774), ('park', 0.132)]"
52.28346,-1.54403,3.333333333333333,0.6,0.6666666666666666,0.4,safe,A really nice walk to do in the evening.; The route was short and sweet - only thing is the start of it is very poorly lit after 12am,"[('short sweet', 0.4849), ('evening route', 0.4279), ('lit 12am', 0.3674), ('walk', 0.203), ('really nice', 0.1523)]","[('short', 0.4032), ('evening', 0.3875), ('12am', 0.3024), ('walk', 0.203), ('start', 0.0754)]","[('poorly lit 12am', 0.6791), ('short sweet thing', 0.4918), ('evening route', 0.4279), ('really nice walk', 0.3598), ('thing start', 0.1084)]","[('evening', 0.3875), ('nice walk', 0.3583), ('route', 0.0854), ('thing', 0.0838), ('start', 0.0754)]"
52.28037,-1.53437,2.0,0.4,0.4,0.2,unsafe,Quiet route  with no public services available,"[('quiet route', 0.8177), ('route public', 0.4129), ('route', 0.3755), ('public services', 0.3733), ('services available', 0.3092)]","[('quiet', 0.7847), ('public', 0.4321), ('services', 0.3928), ('route', 0.3755), ('available', 0.2946)]","[('quiet route public', 0.8391), ('public', 0.4321), ('route', 0.3755), ('route public services', 0.3663), ('available', 0.2946)]","[('quiet route', 0.8177), ('public services', 0.3733)]"
52.28415,-1.5367,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28681,-1.54941,3.333333333333333,0.6,0.6666666666666666,0.4,safe,A really nice walk to do in the evening.; The route was short and sweet - only thing is the start of it is very poorly lit after 12am,"[('short sweet', 0.4849), ('evening route', 0.4279), ('lit 12am', 0.3674), ('walk', 0.203), ('really nice', 0.1523)]","[('short', 0.4032), ('evening', 0.3875), ('12am', 0.3024), ('walk', 0.203), ('start', 0.0754)]","[('poorly lit 12am', 0.6791), ('short sweet thing', 0.4918), ('evening route', 0.4279), ('really nice walk', 0.3598), ('thing start', 0.1084)]","[('evening', 0.3875), ('nice walk', 0.3583), ('route', 0.0854), ('thing', 0.0838), ('start', 0.0754)]"
52.28874,-1.53809,2.0,0.4,0.2,0.2,unsafe,Walking through the park made me feel uneasy as there is no lighting on the paths.,"[('uneasy lighting', 0.5117), ('walking park', 0.4638), ('park feel', 0.3216), ('lighting paths', 0.2559), ('feel', 0.0766)]","[('uneasy', 0.404), ('walking', 0.3186), ('park', 0.3162), ('lighting', 0.1441), ('feel', 0.0766)]","[('park feel uneasy', 0.6819), ('uneasy lighting', 0.5117), ('walking', 0.3186), ('park', 0.3162), ('lighting', 0.1441)]","[('park', 0.3162), ('paths', 0.2046), ('lighting', 0.1441)]"
52.28131,-1.54571,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28612,-1.54787,3.333333333333333,0.6,0.6666666666666666,0.4,safe,A really nice walk to do in the evening.; The route was short and sweet - only thing is the start of it is very poorly lit after 12am,"[('short sweet', 0.4849), ('evening route', 0.4279), ('lit 12am', 0.3674), ('walk', 0.203), ('really nice', 0.1523)]","[('short', 0.4032), ('evening', 0.3875), ('12am', 0.3024), ('walk', 0.203), ('start', 0.0754)]","[('poorly lit 12am', 0.6791), ('short sweet thing', 0.4918), ('evening route', 0.4279), ('really nice walk', 0.3598), ('thing start', 0.1084)]","[('evening', 0.3875), ('nice walk', 0.3583), ('route', 0.0854), ('thing', 0.0838), ('start', 0.0754)]"
52.28279,-1.5458,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28321,-1.54669,3.333333333333333,0.6,0.6666666666666666,0.4,safe,A really nice walk to do in the evening.; The route was short and sweet - only thing is the start of it is very poorly lit after 12am,"[('short sweet', 0.4849), ('evening route', 0.4279), ('lit 12am', 0.3674), ('walk', 0.203), ('really nice', 0.1523)]","[('short', 0.4032), ('evening', 0.3875), ('12am', 0.3024), ('walk', 0.203), ('start', 0.0754)]","[('poorly lit 12am', 0.6791), ('short sweet thing', 0.4918), ('evening route', 0.4279), ('really nice walk', 0.3598), ('thing start', 0.1084)]","[('evening', 0.3875), ('nice walk', 0.3583), ('route', 0.0854), ('thing', 0.0838), ('start', 0.0754)]"
52.28602,-1.53626,2.0,0.4,0.4,0.3,unsafe,Walking through the park made me feel uneasy as there is no lighting on the paths.; I don't enjoy walking by the park at night - too many drunk people and too dark,"[('night drunk', 0.4708), ('uneasy lighting', 0.4197), ('park night', 0.4041), ('walking park', 0.2787), ('people', -0.0623)]","[('drunk', 0.3305), ('night', 0.2525), ('park', 0.1516), ('walking', 0.1124), ('lighting', 0.0134)]","[('park feel uneasy', 0.5968), ('night drunk', 0.4708), ('park night', 0.4041), ('walking park', 0.2787), ('lighting', 0.0134)]","[('many drunk people', 0.4058), ('night', 0.2525), ('park', 0.1516), ('lighting', 0.0134), ('paths', 0.0049)]"
52.28366,-1.54227,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28818,-1.5401,2.0,0.4,0.6,0.4,unsafe,I don't enjoy walking by the park at night - too many drunk people and too dark,"[('night drunk', 0.6594), ('park night', 0.4406), ('walking park', 0.2037), ('don enjoy', 0.1264), ('people', 0.0513)]","[('drunk', 0.526), ('night', 0.3774), ('park', 0.132), ('walking', 0.118), ('don', -0.0177)]","[('park night drunk', 0.7046), ('walking park night', 0.5303), ('people dark', 0.4086), ('park', 0.132), ('walking', 0.118)]","[('many drunk people', 0.6006), ('night', 0.3774), ('park', 0.132)]"
52.28895,-1.53801,2.0,0.4,0.2,0.2,unsafe,Walking through the park made me feel uneasy as there is no lighting on the paths.,"[('uneasy lighting', 0.5117), ('walking park', 0.4638), ('park feel', 0.3216), ('lighting paths', 0.2559), ('feel', 0.0766)]","[('uneasy', 0.404), ('walking', 0.3186), ('park', 0.3162), ('lighting', 0.1441), ('feel', 0.0766)]","[('park feel uneasy', 0.6819), ('uneasy lighting', 0.5117), ('walking', 0.3186), ('park', 0.3162), ('lighting', 0.1441)]","[('park', 0.3162), ('paths', 0.2046), ('lighting', 0.1441)]"
52.28099,-1.5346,2.0,0.4,0.4,0.2,unsafe,Quiet route  with no public services available,"[('quiet route', 0.8177), ('route public', 0.4129), ('route', 0.3755), ('public services', 0.3733), ('services available', 0.3092)]","[('quiet', 0.7847), ('public', 0.4321), ('services', 0.3928), ('route', 0.3755), ('available', 0.2946)]","[('quiet route public', 0.8391), ('public', 0.4321), ('route', 0.3755), ('route public services', 0.3663), ('available', 0.2946)]","[('quiet route', 0.8177), ('public services', 0.3733)]"
52.28901,-1.53802,2.0,0.4,0.2,0.2,unsafe,Walking through the park made me feel uneasy as there is no lighting on the paths.,"[('uneasy lighting', 0.5117), ('walking park', 0.4638), ('park feel', 0.3216), ('lighting paths', 0.2559), ('feel', 0.0766)]","[('uneasy', 0.404), ('walking', 0.3186), ('park', 0.3162), ('lighting', 0.1441), ('feel', 0.0766)]","[('park feel uneasy', 0.6819), ('uneasy lighting', 0.5117), ('walking', 0.3186), ('park', 0.3162), ('lighting', 0.1441)]","[('park', 0.3162), ('paths', 0.2046), ('lighting', 0.1441)]"
52.28403,-1.53316,3.25,0.65,0.65,0.4,safe,"I felt very safe on the route as it was well-lit.; Exposed to the public, even at night.; Residential area and away from the drunk public.; Quiet route  with no public services available","[('public quiet', 0.6102), ('public night', 0.4928), ('residential', 0.3265), ('route lit', 0.3119), ('drunk', 0.2849)]","[('safe', 0.5148), ('night', 0.3639), ('residential', 0.3265), ('drunk', 0.2849), ('away', 0.2571)]","[('quiet route public', 0.6957), ('night residential area', 0.4749), ('route lit', 0.3119), ('drunk', 0.2849), ('away', 0.2571)]","[('quiet route', 0.5734), ('night', 0.3639), ('drunk public', 0.3568), ('residential area', 0.3177), ('public services', 0.2805)]"
52.28529959999999,-1.5345806,3.2,0.64,0.64,0.44000000000000006,safe,"The route was quite long however it was a busy route, even at this time of night. The start was dark but rest was fine; Path was busy with members of the public at 11pm.; Police cars were patrolling the streets nearby which gave me comfort on the journey; The street was quite isolated and dark on my journey.; An enjoyable evening walk, thanks to the street lights and busy streets","[('11pm police', 0.5117), ('busy streets', 0.4627), ('police cars', 0.3858), ('dark journey', 0.3034), ('enjoyable', 0.0701)]","[('night', 0.3361), ('11pm', 0.3283), ('police', 0.2939), ('cars', 0.1838), ('thanks', -0.0758)]","[('11pm police cars', 0.5885), ('busy streets', 0.4627), ('route time night', 0.426), ('street quite isolated', 0.2216), ('nearby gave comfort', 0.1835)]","[('enjoyable evening walk', 0.5435), ('busy streets', 0.4627), ('police cars', 0.3858), ('rest', 0.0983), ('start', -0.0603)]"
52.2851,-1.53592,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28409,-1.53262,3.6666666666666665,0.7333333333333333,0.7333333333333333,0.4666666666666666,safe,"I felt very safe on the route as it was well-lit.; Exposed to the public, even at night.; Residential area and away from the drunk public.","[('safe route', 0.6467), ('night residential', 0.492), ('exposed public', 0.4031), ('drunk public', 0.3904), ('away', 0.1918)]","[('safe', 0.5737), ('night', 0.4129), ('public', 0.3926), ('drunk', 0.3402), ('away', 0.1918)]","[('safe route lit', 0.7494), ('away drunk public', 0.4265), ('night', 0.4129), ('exposed public', 0.4031), ('residential', 0.3435)]","[('night', 0.4129), ('public', 0.3926), ('drunk public', 0.3904), ('residential area', 0.3557), ('route', 0.1981)]"
52.28532,-1.53666,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28616,-1.53637,2.0,0.4,0.4,0.3,unsafe,Walking through the park made me feel uneasy as there is no lighting on the paths.; I don't enjoy walking by the park at night - too many drunk people and too dark,"[('night drunk', 0.4708), ('uneasy lighting', 0.4197), ('park night', 0.4041), ('walking park', 0.2787), ('people', -0.0623)]","[('drunk', 0.3305), ('night', 0.2525), ('park', 0.1516), ('walking', 0.1124), ('lighting', 0.0134)]","[('park feel uneasy', 0.5968), ('night drunk', 0.4708), ('park night', 0.4041), ('walking park', 0.2787), ('lighting', 0.0134)]","[('many drunk people', 0.4058), ('night', 0.2525), ('park', 0.1516), ('lighting', 0.0134), ('paths', 0.0049)]"
52.28347,-1.54692,3.333333333333333,0.6,0.6666666666666666,0.4,safe,A really nice walk to do in the evening.; The route was short and sweet - only thing is the start of it is very poorly lit after 12am,"[('short sweet', 0.4849), ('evening route', 0.4279), ('lit 12am', 0.3674), ('walk', 0.203), ('really nice', 0.1523)]","[('short', 0.4032), ('evening', 0.3875), ('12am', 0.3024), ('walk', 0.203), ('start', 0.0754)]","[('poorly lit 12am', 0.6791), ('short sweet thing', 0.4918), ('evening route', 0.4279), ('really nice walk', 0.3598), ('thing start', 0.1084)]","[('evening', 0.3875), ('nice walk', 0.3583), ('route', 0.0854), ('thing', 0.0838), ('start', 0.0754)]"
52.28368,-1.5431,3.333333333333333,0.6,0.6666666666666666,0.4,safe,A really nice walk to do in the evening.; The route was short and sweet - only thing is the start of it is very poorly lit after 12am,"[('short sweet', 0.4849), ('evening route', 0.4279), ('lit 12am', 0.3674), ('walk', 0.203), ('really nice', 0.1523)]","[('short', 0.4032), ('evening', 0.3875), ('12am', 0.3024), ('walk', 0.203), ('start', 0.0754)]","[('poorly lit 12am', 0.6791), ('short sweet thing', 0.4918), ('evening route', 0.4279), ('really nice walk', 0.3598), ('thing start', 0.1084)]","[('evening', 0.3875), ('nice walk', 0.3583), ('route', 0.0854), ('thing', 0.0838), ('start', 0.0754)]"
52.28621,-1.53646,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28862,-1.54005,2.0,0.4,0.6,0.4,unsafe,I don't enjoy walking by the park at night - too many drunk people and too dark,"[('night drunk', 0.6594), ('park night', 0.4406), ('walking park', 0.2037), ('don enjoy', 0.1264), ('people', 0.0513)]","[('drunk', 0.526), ('night', 0.3774), ('park', 0.132), ('walking', 0.118), ('don', -0.0177)]","[('park night drunk', 0.7046), ('walking park night', 0.5303), ('people dark', 0.4086), ('park', 0.132), ('walking', 0.118)]","[('many drunk people', 0.6006), ('night', 0.3774), ('park', 0.132)]"
52.2923727,-1.5481874,3.333333333333333,0.6666666666666666,0.5333333333333333,0.4,safe,"Route was a nice walk - would've been better in the daytime though.; The route was long at the end.; An enjoyable evening walk, thanks to the street lights and busy streets","[('enjoyable evening', 0.6687), ('busy streets', 0.4883), ('walk thanks', 0.4654), ('route long', 0.3942), ('end', 0.1526)]","[('evening', 0.4813), ('streets', 0.3703), ('lights', 0.3427), ('long', 0.3175), ('thanks', 0.2495)]","[('enjoyable evening walk', 0.8233), ('thanks street lights', 0.6051), ('ve better daytime', 0.543), ('busy streets', 0.4883), ('ve', 0.0888)]","[('enjoyable evening walk', 0.8233), ('street lights', 0.4995), ('busy streets', 0.4883), ('daytime', 0.4779), ('end', 0.1526)]"
52.28691,-1.53702,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28354,-1.54357,3.333333333333333,0.6,0.6666666666666666,0.4,safe,A really nice walk to do in the evening.; The route was short and sweet - only thing is the start of it is very poorly lit after 12am,"[('short sweet', 0.4849), ('evening route', 0.4279), ('lit 12am', 0.3674), ('walk', 0.203), ('really nice', 0.1523)]","[('short', 0.4032), ('evening', 0.3875), ('12am', 0.3024), ('walk', 0.203), ('start', 0.0754)]","[('poorly lit 12am', 0.6791), ('short sweet thing', 0.4918), ('evening route', 0.4279), ('really nice walk', 0.3598), ('thing start', 0.1084)]","[('evening', 0.3875), ('nice walk', 0.3583), ('route', 0.0854), ('thing', 0.0838), ('start', 0.0754)]"
